,lat,long,fc_loss,fc_gain,awb
58742,73.5,-117.5,0.0,0.0,0.0
58743,73.5,-116.5,0.0,0.0,0.0
58744,73.5,-115.5,0.0,0.0,0.0
58745,73.5,-114.5,0.0,0.0,0.0
58746,73.5,-113.5,0.0,0.0,0.0
58747,73.5,-112.5,0.0,0.0,0.0
58748,73.5,-111.5,0.0,0.0,0.0
58749,73.5,-110.5,0.0,0.0,0.0
58750,73.5,-109.5,0.0,0.0,0.0
58751,73.5,-108.5,0.0,0.0,0.0
58752,73.5,-107.5,0.0,0.0,0.0
58753,73.5,-106.5,0.0,0.0,0.0
58754,73.5,-105.5,0.0,0.0,0.0
58755,73.5,-104.5,0.0,0.0,0.0
58756,73.5,-103.5,0.0,0.0,0.0
58757,73.5,-102.5,0.0,0.0,0.0
58758,73.5,-101.5,0.0,0.0,0.0
58759,73.5,-100.5,0.0,0.0,0.0
58760,73.5,-99.5,0.0,0.0,0.0
58761,73.5,-98.5,0.0,0.0,0.0
58762,73.5,-97.5,0.0,0.0,0.0
58763,73.5,-96.5,0.0,0.0,0.0
58764,73.5,-95.5,0.0,0.0,0.0
58765,73.5,-94.5,0.0,0.0,0.0
58766,73.5,-93.5,0.0,0.0,0.0
58767,73.5,-92.5,0.0,0.0,0.0
58768,73.5,-91.5,0.0,0.0,0.0
58769,73.5,-90.5,0.0,0.0,0.0
58770,73.5,-89.5,0.0,0.0,0.0
58771,73.5,-88.5,0.0,0.0,0.0
58772,73.5,-87.5,0.0,0.0,0.0
58773,73.5,-86.5,0.0,0.0,0.0
58774,73.5,-85.5,0.0,0.0,0.0
58775,73.5,-84.5,0.0,0.0,0.0
58776,73.5,-83.5,0.0,0.0,0.0
58777,73.5,-82.5,0.0,0.0,0.0
58778,73.5,-81.5,0.0,0.0,0.0
58779,73.5,-80.5,0.0,0.0,0.0
58780,73.5,-79.5,0.0,0.0,0.0
58781,73.5,-78.5,0.0,0.0,0.0
58782,73.5,-77.5,0.0,0.0,0.0
58783,73.5,-76.5,0.0,0.0,0.0
58784,73.5,-75.5,0.0,0.0,0.0
58785,73.5,-74.5,0.0,0.0,0.0
58786,73.5,-73.5,0.0,0.0,0.0
58787,73.5,-72.5,0.0,0.0,0.0
58788,73.5,-71.5,0.0,0.0,0.0
58789,73.5,-70.5,0.0,0.0,0.0
58790,73.5,-69.5,0.0,0.0,0.0
58791,73.5,-68.5,0.0,0.0,0.0
58792,73.5,-67.5,0.0,0.0,0.0
58793,73.5,-66.5,0.0,0.0,0.0
58794,73.5,-65.5,0.0,0.0,0.0
58795,73.5,-64.5,0.0,0.0,0.0
58796,73.5,-63.5,0.0,0.0,0.0
58797,73.5,-62.5,0.0,0.0,0.0
58798,73.5,-61.5,0.0,0.0,0.0
58799,73.5,-60.5,0.0,0.0,0.0
58800,73.5,-59.5,0.0,0.0,
58801,73.5,-58.5,0.0,0.0,
58802,73.5,-57.5,0.0,0.0,
58803,73.5,-56.5,0.0,0.0,
58804,73.5,-55.5,0.0,0.0,
58805,73.5,-54.5,0.0,0.0,
58806,73.5,-53.5,0.0,0.0,
58807,73.5,-52.5,0.0,0.0,
58808,73.5,-51.5,0.0,0.0,
58809,73.5,-50.5,0.0,0.0,
58810,73.5,-49.5,0.0,0.0,
58811,73.5,-48.5,0.0,0.0,
58812,73.5,-47.5,0.0,0.0,
58813,73.5,-46.5,0.0,0.0,
58814,73.5,-45.5,0.0,0.0,
58815,73.5,-44.5,0.0,0.0,
58816,73.5,-43.5,0.0,0.0,
58817,73.5,-42.5,0.0,0.0,
58818,73.5,-41.5,0.0,0.0,
58819,73.5,-40.5,0.0,0.0,
58820,73.5,-39.5,0.0,0.0,
58821,73.5,-38.5,0.0,0.0,
58822,73.5,-37.5,0.0,0.0,
58823,73.5,-36.5,0.0,0.0,
58824,73.5,-35.5,0.0,0.0,
58825,73.5,-34.5,0.0,0.0,
58826,73.5,-33.5,0.0,0.0,
58827,73.5,-32.5,0.0,0.0,
58828,73.5,-31.5,0.0,0.0,
58829,73.5,-30.5,0.0,0.0,
58830,73.5,-29.5,0.0,0.0,
58831,73.5,-28.5,0.0,0.0,
58832,73.5,-27.5,0.0,0.0,
58833,73.5,-26.5,0.0,0.0,
58834,73.5,-25.5,0.0,0.0,
58835,73.5,-24.5,0.0,0.0,
58836,73.5,-23.5,0.0,0.0,
58837,73.5,-22.5,0.0,0.0,
58838,73.5,-21.5,0.0,0.0,
58839,73.5,-20.5,0.0,0.0,
58840,73.5,-19.5,0.0,0.0,
58841,73.5,-18.5,0.0,0.0,
58842,73.5,-17.5,0.0,0.0,
58843,73.5,-16.5,0.0,0.0,
58844,73.5,-15.5,0.0,0.0,
58845,73.5,-14.5,0.0,0.0,
58846,73.5,-13.5,0.0,0.0,
58847,73.5,-12.5,0.0,0.0,
58848,73.5,-11.5,0.0,0.0,
58849,73.5,-10.5,0.0,0.0,
58850,73.5,-9.5,0.0,0.0,
58851,73.5,-8.5,0.0,0.0,
58852,73.5,-7.5,0.0,0.0,
58853,73.5,-6.5,0.0,0.0,
58854,73.5,-5.5,0.0,0.0,
58855,73.5,-4.5,0.0,0.0,
58856,73.5,-3.5,0.0,0.0,
58857,73.5,-2.5,0.0,0.0,
58858,73.5,-1.5,0.0,0.0,
58859,73.5,-0.5,0.0,0.0,
58860,73.5,0.5,0.0,0.0,
58861,73.5,1.5,0.0,0.0,
58862,73.5,2.5,0.0,0.0,
58863,73.5,3.5,0.0,0.0,
58864,73.5,4.5,0.0,0.0,
58865,73.5,5.5,0.0,0.0,
58866,73.5,6.5,0.0,0.0,
58867,73.5,7.5,0.0,0.0,
58868,73.5,8.5,0.0,0.0,
58869,73.5,9.5,0.0,0.0,
58870,73.5,10.5,0.0,0.0,0.0
58871,73.5,11.5,0.0,0.0,0.0
58872,73.5,12.5,0.0,0.0,0.0
58873,73.5,13.5,0.0,0.0,0.0
58874,73.5,14.5,0.0,0.0,0.0
58875,73.5,15.5,0.0,0.0,0.0
58876,73.5,16.5,0.0,0.0,0.0
58877,73.5,17.5,0.0,0.0,0.0
58878,73.5,18.5,0.0,0.0,0.0
58879,73.5,19.5,0.0,0.0,0.0
58880,73.5,20.5,0.0,0.0,0.0
58881,73.5,21.5,0.0,0.0,0.0
58882,73.5,22.5,0.0,0.0,0.0
58883,73.5,23.5,0.0,0.0,0.0
58884,73.5,24.5,0.0,0.0,0.0
58885,73.5,25.5,0.0,0.0,0.0
58886,73.5,26.5,0.0,0.0,0.0
58887,73.5,27.5,0.0,0.0,0.0
58888,73.5,28.5,0.0,0.0,0.0
58889,73.5,29.5,0.0,0.0,0.0
58890,73.5,30.5,0.0,0.0,0.0
58891,73.5,31.5,0.0,0.0,0.0
58892,73.5,32.5,0.0,0.0,0.0
58893,73.5,33.5,0.0,0.0,0.0
58894,73.5,34.5,0.0,0.0,0.0
58895,73.5,35.5,0.0,0.0,0.0
58896,73.5,36.5,0.0,0.0,0.0
58897,73.5,37.5,0.0,0.0,0.0
58898,73.5,38.5,0.0,0.0,0.0
58899,73.5,39.5,0.0,0.0,0.0
58900,73.5,40.5,0.0,0.0,
58901,73.5,41.5,0.0,0.0,
58902,73.5,42.5,0.0,0.0,
58903,73.5,43.5,0.0,0.0,
58904,73.5,44.5,0.0,0.0,
58905,73.5,45.5,0.0,0.0,
58906,73.5,46.5,0.0,0.0,
58907,73.5,47.5,0.0,0.0,
58908,73.5,48.5,0.0,0.0,
58909,73.5,49.5,0.0,0.0,
58910,73.5,50.5,0.0,0.0,0.0
58911,73.5,51.5,0.0,0.0,0.0
58912,73.5,52.5,0.0,0.0,0.0
58913,73.5,53.5,0.0,0.0,0.0
58914,73.5,54.5,0.0,0.0,0.0
58915,73.5,55.5,0.0,0.0,0.0
58916,73.5,56.5,0.0,0.0,0.0
58917,73.5,57.5,0.0,0.0,0.0
58918,73.5,58.5,0.0,0.0,0.0
58919,73.5,59.5,0.0,0.0,0.0
58920,73.5,60.5,0.0,0.0,0.0
58921,73.5,61.5,0.0,0.0,0.0
58922,73.5,62.5,0.0,0.0,0.0
58923,73.5,63.5,0.0,0.0,0.0
58924,73.5,64.5,0.0,0.0,0.0
58925,73.5,65.5,0.0,0.0,0.0
58926,73.5,66.5,0.0,0.0,0.0
58927,73.5,67.5,0.0,0.0,0.0
58928,73.5,68.5,0.0,0.0,0.0
58929,73.5,69.5,0.0,0.0,0.0
58930,73.5,70.5,0.0,0.0,0.0
58931,73.5,71.5,0.0,0.0,0.0
58932,73.5,72.5,0.0,0.0,0.0
58933,73.5,73.5,0.0,0.0,0.0
58934,73.5,74.5,0.0,0.0,0.0
58935,73.5,75.5,0.0,0.0,0.0
58936,73.5,76.5,0.0,0.0,0.0
58937,73.5,77.5,0.0,0.0,0.0
58938,73.5,78.5,0.0,0.0,0.0
58939,73.5,79.5,0.0,0.0,0.0
58940,73.5,80.5,0.0,0.0,0.0
58941,73.5,81.5,0.0,0.0,0.0
58942,73.5,82.5,0.0,0.0,0.0
58943,73.5,83.5,0.0,0.0,0.0
58944,73.5,84.5,0.0,0.0,0.0
58945,73.5,85.5,0.0,0.0,0.0
58946,73.5,86.5,0.0,0.0,0.0
58947,73.5,87.5,0.0,0.0,0.0
58948,73.5,88.5,0.0,0.0,0.0
58949,73.5,89.5,0.0,0.0,0.0
58950,73.5,90.5,0.0,0.0,0.0
58951,73.5,91.5,0.0,0.0,0.0
58952,73.5,92.5,0.0,0.0,0.0
58953,73.5,93.5,0.0,0.0,0.0
58954,73.5,94.5,0.0,0.0,0.0
58955,73.5,95.5,0.0,0.0,0.0
58956,73.5,96.5,0.0,0.0,0.0
58957,73.5,97.5,0.0,0.0,0.0
58958,73.5,98.5,0.0,0.0,0.0
58959,73.5,99.5,0.0,0.0,0.0
58960,73.5,100.5,0.0,0.0,0.0
58961,73.5,101.5,0.0,0.0,0.0
58962,73.5,102.5,0.0,0.0,0.0
58963,73.5,103.5,0.0,0.0,0.0
58964,73.5,104.5,0.0,0.0,0.0
58965,73.5,105.5,0.0,0.0,0.0
58966,73.5,106.5,0.0,0.0,0.0
58967,73.5,107.5,0.0,0.0,0.0
58968,73.5,108.5,0.0,0.0,0.0
58969,73.5,109.5,0.0,0.0,0.0
58970,73.5,110.5,0.0,0.0,0.0
58971,73.5,111.5,0.0,0.0,0.0
58972,73.5,112.5,0.0,0.0,0.0
58973,73.5,113.5,0.0,0.0,0.0
58974,73.5,114.5,0.0,0.0,0.0
58975,73.5,115.5,0.0,0.0,0.0
58976,73.5,116.5,0.0,0.0,0.0
58977,73.5,117.5,0.0,0.0,0.0
58978,73.5,118.5,0.0,0.0,0.0
58979,73.5,119.5,0.0,0.0,0.0
58980,73.5,120.5,0.0,0.0,0.0
58981,73.5,121.5,0.0,0.0,0.0
58982,73.5,122.5,0.0,0.0,0.0
58983,73.5,123.5,0.0,0.0,0.0
58984,73.5,124.5,0.0,0.0,0.0
58985,73.5,125.5,0.0,0.0,0.0
58986,73.5,126.5,0.0,0.0,0.0
58987,73.5,127.5,0.0,0.0,0.0
58988,73.5,128.5,0.0,0.0,0.0
58989,73.5,129.5,0.0,0.0,0.0
58990,73.5,130.5,0.0,0.0,0.0
58991,73.5,131.5,0.0,0.0,0.0
58992,73.5,132.5,0.0,0.0,0.0
58993,73.5,133.5,0.0,0.0,0.0
58994,73.5,134.5,0.0,0.0,0.0
58995,73.5,135.5,0.0,0.0,0.0
58996,73.5,136.5,0.0,0.0,0.0
58997,73.5,137.5,0.0,0.0,0.0
58998,73.5,138.5,0.0,0.0,0.0
58999,73.5,139.5,0.0,0.0,0.0
59000,73.5,140.5,0.0,0.0,0.0
59001,73.5,141.5,0.0,0.0,0.0
59002,73.5,142.5,0.0,0.0,0.0
59003,73.5,143.5,0.0,0.0,0.0
59004,73.5,144.5,0.0,0.0,0.0
59005,73.5,145.5,0.0,0.0,0.0
59006,73.5,146.5,0.0,0.0,0.0
59007,73.5,147.5,0.0,0.0,0.0
59008,73.5,148.5,0.0,0.0,0.0
59009,73.5,149.5,0.0,0.0,0.0
59010,73.5,150.5,0.0,0.0,0.0
59011,73.5,151.5,0.0,0.0,0.0
59012,73.5,152.5,0.0,0.0,0.0
59013,73.5,153.5,0.0,0.0,0.0
59014,73.5,154.5,0.0,0.0,0.0
59015,73.5,155.5,0.0,0.0,0.0
59016,73.5,156.5,0.0,0.0,0.0
59017,73.5,157.5,0.0,0.0,0.0
59018,73.5,158.5,0.0,0.0,0.0
59019,73.5,159.5,0.0,0.0,0.0
59020,73.5,160.5,0.0,0.0,0.0
59021,73.5,161.5,0.0,0.0,0.0
59022,73.5,162.5,0.0,0.0,0.0
59023,73.5,163.5,0.0,0.0,0.0
59024,73.5,164.5,0.0,0.0,0.0
59025,73.5,165.5,0.0,0.0,0.0
59026,73.5,166.5,0.0,0.0,0.0
59027,73.5,167.5,0.0,0.0,0.0
59028,73.5,168.5,0.0,0.0,0.0
59029,73.5,169.5,0.0,0.0,0.0
59030,73.5,170.5,0.0,0.0,0.0
59031,73.5,171.5,0.0,0.0,0.0
59032,73.5,172.5,0.0,0.0,0.0
59033,73.5,173.5,0.0,0.0,0.0
59034,73.5,174.5,0.0,0.0,0.0
59035,73.5,175.5,0.0,0.0,0.0
59036,73.5,176.5,0.0,0.0,0.0
59037,73.5,177.5,0.0,0.0,0.0
59038,73.5,178.5,0.0,0.0,0.0
59039,73.5,179.5,0.0,0.0,0.0
59040,74.5,-179.5,0.0,0.0,
59041,74.5,-178.5,0.0,0.0,
59042,74.5,-177.5,0.0,0.0,
59043,74.5,-176.5,0.0,0.0,
59044,74.5,-175.5,0.0,0.0,
59045,74.5,-174.5,0.0,0.0,
59046,74.5,-173.5,0.0,0.0,
59047,74.5,-172.5,0.0,0.0,
59048,74.5,-171.5,0.0,0.0,
59049,74.5,-170.5,0.0,0.0,
59050,74.5,-169.5,0.0,0.0,0.0
59051,74.5,-168.5,0.0,0.0,0.0
59052,74.5,-167.5,0.0,0.0,0.0
59053,74.5,-166.5,0.0,0.0,0.0
59054,74.5,-165.5,0.0,0.0,0.0
59055,74.5,-164.5,0.0,0.0,0.0
59056,74.5,-163.5,0.0,0.0,0.0
59057,74.5,-162.5,0.0,0.0,0.0
59058,74.5,-161.5,0.0,0.0,0.0
59059,74.5,-160.5,0.0,0.0,0.0
59060,74.5,-159.5,0.0,0.0,0.0
59061,74.5,-158.5,0.0,0.0,0.0
59062,74.5,-157.5,0.0,0.0,0.0
59063,74.5,-156.5,0.0,0.0,0.0
59064,74.5,-155.5,0.0,0.0,0.0
59065,74.5,-154.5,0.0,0.0,0.0
59066,74.5,-153.5,0.0,0.0,0.0
59067,74.5,-152.5,0.0,0.0,0.0
59068,74.5,-151.5,0.0,0.0,0.0
59069,74.5,-150.5,0.0,0.0,0.0
59070,74.5,-149.5,0.0,0.0,0.0
59071,74.5,-148.5,0.0,0.0,0.0
59072,74.5,-147.5,0.0,0.0,0.0
59073,74.5,-146.5,0.0,0.0,0.0
59074,74.5,-145.5,0.0,0.0,0.0
59075,74.5,-144.5,0.0,0.0,0.0
59076,74.5,-143.5,0.0,0.0,0.0
59077,74.5,-142.5,0.0,0.0,0.0
59078,74.5,-141.5,0.0,0.0,0.0
59079,74.5,-140.5,0.0,0.0,0.0
59080,74.5,-139.5,0.0,0.0,0.0
59081,74.5,-138.5,0.0,0.0,0.0
59082,74.5,-137.5,0.0,0.0,0.0
59083,74.5,-136.5,0.0,0.0,0.0
59084,74.5,-135.5,0.0,0.0,0.0
59085,74.5,-134.5,0.0,0.0,0.0
59086,74.5,-133.5,0.0,0.0,0.0
59087,74.5,-132.5,0.0,0.0,0.0
59088,74.5,-131.5,0.0,0.0,0.0
59089,74.5,-130.5,0.0,0.0,0.0
59090,74.5,-129.5,0.0,0.0,0.0
59091,74.5,-128.5,0.0,0.0,0.0
59092,74.5,-127.5,0.0,0.0,0.0
59093,74.5,-126.5,0.0,0.0,0.0
59094,74.5,-125.5,0.0,0.0,0.0
59095,74.5,-124.5,0.0,0.0,0.0
59096,74.5,-123.5,0.0,0.0,0.0
59097,74.5,-122.5,0.0,0.0,0.0
59098,74.5,-121.5,0.0,0.0,0.0
59099,74.5,-120.5,0.0,0.0,0.0
59100,74.5,-119.5,0.0,0.0,0.0
59101,74.5,-118.5,0.0,0.0,0.0
59102,74.5,-117.5,0.0,0.0,0.0
59103,74.5,-116.5,0.0,0.0,0.0
59104,74.5,-115.5,0.0,0.0,0.0
59105,74.5,-114.5,0.0,0.0,0.0
59106,74.5,-113.5,0.0,0.0,0.0
59107,74.5,-112.5,0.0,0.0,0.0
59108,74.5,-111.5,0.0,0.0,0.0
59109,74.5,-110.5,0.0,0.0,0.0
59110,74.5,-109.5,0.0,0.0,0.0
59111,74.5,-108.5,0.0,0.0,0.0
59112,74.5,-107.5,0.0,0.0,0.0
59113,74.5,-106.5,0.0,0.0,0.0
59114,74.5,-105.5,0.0,0.0,0.0
59115,74.5,-104.5,0.0,0.0,0.0
59116,74.5,-103.5,0.0,0.0,0.0
59117,74.5,-102.5,0.0,0.0,0.0
59118,74.5,-101.5,0.0,0.0,0.0
59119,74.5,-100.5,0.0,0.0,0.0
59120,74.5,-99.5,0.0,0.0,0.0
59121,74.5,-98.5,0.0,0.0,0.0
59122,74.5,-97.5,0.0,0.0,0.0
59123,74.5,-96.5,0.0,0.0,0.0
59124,74.5,-95.5,0.0,0.0,0.0
59125,74.5,-94.5,0.0,0.0,0.0
59126,74.5,-93.5,0.0,0.0,0.0
59127,74.5,-92.5,0.0,0.0,0.0
59128,74.5,-91.5,0.0,0.0,0.0
59129,74.5,-90.5,0.0,0.0,0.0
59130,74.5,-89.5,0.0,0.0,0.0
59131,74.5,-88.5,0.0,0.0,0.0
59132,74.5,-87.5,0.0,0.0,0.0
59133,74.5,-86.5,0.0,0.0,0.0
59134,74.5,-85.5,0.0,0.0,0.0
59135,74.5,-84.5,0.0,0.0,0.0
59136,74.5,-83.5,0.0,0.0,0.0
59137,74.5,-82.5,0.0,0.0,0.0
59138,74.5,-81.5,0.0,0.0,0.0
59139,74.5,-80.5,0.0,0.0,0.0
59140,74.5,-79.5,0.0,0.0,0.0
59141,74.5,-78.5,0.0,0.0,0.0
59142,74.5,-77.5,0.0,0.0,0.0
59143,74.5,-76.5,0.0,0.0,0.0
59144,74.5,-75.5,0.0,0.0,0.0
59145,74.5,-74.5,0.0,0.0,0.0
59146,74.5,-73.5,0.0,0.0,0.0
59147,74.5,-72.5,0.0,0.0,0.0
59148,74.5,-71.5,0.0,0.0,0.0
59149,74.5,-70.5,0.0,0.0,0.0
59150,74.5,-69.5,0.0,0.0,0.0
59151,74.5,-68.5,0.0,0.0,0.0
59152,74.5,-67.5,0.0,0.0,0.0
59153,74.5,-66.5,0.0,0.0,0.0
59154,74.5,-65.5,0.0,0.0,0.0
59155,74.5,-64.5,0.0,0.0,0.0
59156,74.5,-63.5,0.0,0.0,0.0
59157,74.5,-62.5,0.0,0.0,0.0
59158,74.5,-61.5,0.0,0.0,0.0
59159,74.5,-60.5,0.0,0.0,0.0
59160,74.5,-59.5,0.0,0.0,
59161,74.5,-58.5,0.0,0.0,
59162,74.5,-57.5,0.0,0.0,
59163,74.5,-56.5,0.0,0.0,
59164,74.5,-55.5,0.0,0.0,
59165,74.5,-54.5,0.0,0.0,
59166,74.5,-53.5,0.0,0.0,
59167,74.5,-52.5,0.0,0.0,
59168,74.5,-51.5,0.0,0.0,
59169,74.5,-50.5,0.0,0.0,
59170,74.5,-49.5,0.0,0.0,
59171,74.5,-48.5,0.0,0.0,
59172,74.5,-47.5,0.0,0.0,
59173,74.5,-46.5,0.0,0.0,
59174,74.5,-45.5,0.0,0.0,
59175,74.5,-44.5,0.0,0.0,
59176,74.5,-43.5,0.0,0.0,
59177,74.5,-42.5,0.0,0.0,
59178,74.5,-41.5,0.0,0.0,
59179,74.5,-40.5,0.0,0.0,
59180,74.5,-39.5,0.0,0.0,
59181,74.5,-38.5,0.0,0.0,
59182,74.5,-37.5,0.0,0.0,
59183,74.5,-36.5,0.0,0.0,
59184,74.5,-35.5,0.0,0.0,
59185,74.5,-34.5,0.0,0.0,
59186,74.5,-33.5,0.0,0.0,
59187,74.5,-32.5,0.0,0.0,
59188,74.5,-31.5,0.0,0.0,
59189,74.5,-30.5,0.0,0.0,
59190,74.5,-29.5,0.0,0.0,
59191,74.5,-28.5,0.0,0.0,
59192,74.5,-27.5,0.0,0.0,
59193,74.5,-26.5,0.0,0.0,
59194,74.5,-25.5,0.0,0.0,
59195,74.5,-24.5,0.0,0.0,
59196,74.5,-23.5,0.0,0.0,
59197,74.5,-22.5,0.0,0.0,
59198,74.5,-21.5,0.0,0.0,
59199,74.5,-20.5,0.0,0.0,
59200,74.5,-19.5,0.0,0.0,
59201,74.5,-18.5,0.0,0.0,
59202,74.5,-17.5,0.0,0.0,
59203,74.5,-16.5,0.0,0.0,
59204,74.5,-15.5,0.0,0.0,
59205,74.5,-14.5,0.0,0.0,
59206,74.5,-13.5,0.0,0.0,
59207,74.5,-12.5,0.0,0.0,
59208,74.5,-11.5,0.0,0.0,
59209,74.5,-10.5,0.0,0.0,
59210,74.5,-9.5,0.0,0.0,
59211,74.5,-8.5,0.0,0.0,
59212,74.5,-7.5,0.0,0.0,
59213,74.5,-6.5,0.0,0.0,
59214,74.5,-5.5,0.0,0.0,
59215,74.5,-4.5,0.0,0.0,
59216,74.5,-3.5,0.0,0.0,
59217,74.5,-2.5,0.0,0.0,
59218,74.5,-1.5,0.0,0.0,
59219,74.5,-0.5,0.0,0.0,
59220,74.5,0.5,0.0,0.0,
59221,74.5,1.5,0.0,0.0,
59222,74.5,2.5,0.0,0.0,
59223,74.5,3.5,0.0,0.0,
59224,74.5,4.5,0.0,0.0,
59225,74.5,5.5,0.0,0.0,
59226,74.5,6.5,0.0,0.0,
59227,74.5,7.5,0.0,0.0,
59228,74.5,8.5,0.0,0.0,
59229,74.5,9.5,0.0,0.0,
59230,74.5,10.5,0.0,0.0,0.0
59231,74.5,11.5,0.0,0.0,0.0
59232,74.5,12.5,0.0,0.0,0.0
59233,74.5,13.5,0.0,0.0,0.0
59234,74.5,14.5,0.0,0.0,0.0
59235,74.5,15.5,0.0,0.0,0.0
59236,74.5,16.5,0.0,0.0,0.0
59237,74.5,17.5,0.0,0.0,0.0
59238,74.5,18.5,0.0,0.0,0.0
59239,74.5,19.5,0.0,0.0,0.0
59240,74.5,20.5,0.0,0.0,0.0
59241,74.5,21.5,0.0,0.0,0.0
59242,74.5,22.5,0.0,0.0,0.0
59243,74.5,23.5,0.0,0.0,0.0
59244,74.5,24.5,0.0,0.0,0.0
59245,74.5,25.5,0.0,0.0,0.0
59246,74.5,26.5,0.0,0.0,0.0
59247,74.5,27.5,0.0,0.0,0.0
59248,74.5,28.5,0.0,0.0,0.0
59249,74.5,29.5,0.0,0.0,0.0
59250,74.5,30.5,0.0,0.0,0.0
59251,74.5,31.5,0.0,0.0,0.0
59252,74.5,32.5,0.0,0.0,0.0
59253,74.5,33.5,0.0,0.0,0.0
59254,74.5,34.5,0.0,0.0,0.0
59255,74.5,35.5,0.0,0.0,0.0
59256,74.5,36.5,0.0,0.0,0.0
59257,74.5,37.5,0.0,0.0,0.0
59258,74.5,38.5,0.0,0.0,0.0
59259,74.5,39.5,0.0,0.0,0.0
59260,74.5,40.5,0.0,0.0,
59261,74.5,41.5,0.0,0.0,
59262,74.5,42.5,0.0,0.0,
59263,74.5,43.5,0.0,0.0,
59264,74.5,44.5,0.0,0.0,
59265,74.5,45.5,0.0,0.0,
59266,74.5,46.5,0.0,0.0,
59267,74.5,47.5,0.0,0.0,
59268,74.5,48.5,0.0,0.0,
59269,74.5,49.5,0.0,0.0,
59270,74.5,50.5,0.0,0.0,0.0
59271,74.5,51.5,0.0,0.0,0.0
59272,74.5,52.5,0.0,0.0,0.0
59273,74.5,53.5,0.0,0.0,0.0
59274,74.5,54.5,0.0,0.0,0.0
59275,74.5,55.5,0.0,0.0,0.0
59276,74.5,56.5,0.0,0.0,0.0
59277,74.5,57.5,0.0,0.0,0.0
59278,74.5,58.5,0.0,0.0,0.0
59279,74.5,59.5,0.0,0.0,0.0
59280,74.5,60.5,0.0,0.0,0.0
59281,74.5,61.5,0.0,0.0,0.0
59282,74.5,62.5,0.0,0.0,0.0
59283,74.5,63.5,0.0,0.0,0.0
59284,74.5,64.5,0.0,0.0,0.0
59285,74.5,65.5,0.0,0.0,0.0
59286,74.5,66.5,0.0,0.0,0.0
59287,74.5,67.5,0.0,0.0,0.0
59288,74.5,68.5,0.0,0.0,0.0
59289,74.5,69.5,0.0,0.0,0.0
59290,74.5,70.5,0.0,0.0,0.0
59291,74.5,71.5,0.0,0.0,0.0
59292,74.5,72.5,0.0,0.0,0.0
59293,74.5,73.5,0.0,0.0,0.0
59294,74.5,74.5,0.0,0.0,0.0
59295,74.5,75.5,0.0,0.0,0.0
59296,74.5,76.5,0.0,0.0,0.0
59297,74.5,77.5,0.0,0.0,0.0
59298,74.5,78.5,0.0,0.0,0.0
59299,74.5,79.5,0.0,0.0,0.0
59300,74.5,80.5,0.0,0.0,0.0
59301,74.5,81.5,0.0,0.0,0.0
59302,74.5,82.5,0.0,0.0,0.0
59303,74.5,83.5,0.0,0.0,0.0
59304,74.5,84.5,0.0,0.0,0.0
59305,74.5,85.5,0.0,0.0,0.0
59306,74.5,86.5,0.0,0.0,0.0
59307,74.5,87.5,0.0,0.0,0.0
59308,74.5,88.5,0.0,0.0,0.0
59309,74.5,89.5,0.0,0.0,0.0
59310,74.5,90.5,0.0,0.0,0.0
59311,74.5,91.5,0.0,0.0,0.0
59312,74.5,92.5,0.0,0.0,0.0
59313,74.5,93.5,0.0,0.0,0.0
59314,74.5,94.5,0.0,0.0,0.0
59315,74.5,95.5,0.0,0.0,0.0
59316,74.5,96.5,0.0,0.0,0.0
59317,74.5,97.5,0.0,0.0,0.0
59318,74.5,98.5,0.0,0.0,0.0
59319,74.5,99.5,0.0,0.0,0.0
59320,74.5,100.5,0.0,0.0,0.0
59321,74.5,101.5,0.0,0.0,0.0
59322,74.5,102.5,0.0,0.0,0.0
59323,74.5,103.5,0.0,0.0,0.0
59324,74.5,104.5,0.0,0.0,0.0
59325,74.5,105.5,0.0,0.0,0.0
59326,74.5,106.5,0.0,0.0,0.0
59327,74.5,107.5,0.0,0.0,0.0
59328,74.5,108.5,0.0,0.0,0.0
59329,74.5,109.5,0.0,0.0,0.0
59330,74.5,110.5,0.0,0.0,1.0
59331,74.5,111.5,0.0,0.0,0.0
59332,74.5,112.5,0.0,0.0,0.0
59333,74.5,113.5,0.0,0.0,0.0
59334,74.5,114.5,0.0,0.0,0.0
59335,74.5,115.5,0.0,0.0,0.0
59336,74.5,116.5,0.0,0.0,0.0
59337,74.5,117.5,0.0,0.0,0.0
59338,74.5,118.5,0.0,0.0,0.0
59339,74.5,119.5,0.0,0.0,0.0
59340,74.5,120.5,0.0,0.0,0.0
59341,74.5,121.5,0.0,0.0,0.0
59342,74.5,122.5,0.0,0.0,0.0
59343,74.5,123.5,0.0,0.0,0.0
59344,74.5,124.5,0.0,0.0,0.0
59345,74.5,125.5,0.0,0.0,0.0
59346,74.5,126.5,0.0,0.0,0.0
59347,74.5,127.5,0.0,0.0,0.0
59348,74.5,128.5,0.0,0.0,0.0
59349,74.5,129.5,0.0,0.0,0.0
59350,74.5,130.5,0.0,0.0,0.0
59351,74.5,131.5,0.0,0.0,0.0
59352,74.5,132.5,0.0,0.0,0.0
59353,74.5,133.5,0.0,0.0,0.0
59354,74.5,134.5,0.0,0.0,0.0
59355,74.5,135.5,0.0,0.0,0.0
59356,74.5,136.5,0.0,0.0,0.0
59357,74.5,137.5,0.0,0.0,0.0
59358,74.5,138.5,0.0,0.0,0.0
